id,comment,category,label,note
5237,"duijn eksathe mja neojà¦¼ar pre narii jkhn oi purushtake dhrshk ble smbodhn kre tkhn kon smsja hjà¦¼ na,kintu sei purush jkhn sei nariike dushcritra ble tkhn skl prkar ain lngghn krar mdhje pdà¦¼e jajà¦¼ sundr jukti",,Negative,
5238,critrhiin meyeke dushcritra bla dosher kichunaà¥¤ je narii biyer age premiker sngge sharirik oboidh smprke lipt hy,,Negative,
5239,"nariibad ki shudhui stjtar pichnei lagte pare,, erai prkà§ƒt mukhosh pre ache,, ashry dicche nana opkrm,",,Negative,
5240,"tomra ek jner bichanay giye hasahasi kr,,pre dhshner mamla deyà¥¤dhshit obsthay ki kon narii haseà¥¤à¥¤à¥¤????? ar jdi hese hese dhshit hy tao se me bhaloà¥¤à¥¤à¥¤à¥¤ jara take bhalo ble tara sbai hese dhshit hoyar dleà¥¤à¥¤",,Negative,
5241,"ekta meye je naki ekta cheler sathe bibah chara jahajer kebine thakte pare, tanke emn kon manush paoya jabe na, tanke ptita blbe na à¥¤",,Negative,
5242,je narii biyer age premiker sathe oboidh smprke lipt hte pare take dushcritra bla dosher kichu na,,Negative,
5243,"dosh krle kichui bla jabe na,ken? mithja mamla diye hyrani krate paren ta bllei ga jleà¥¤mgermuullk paichen deshà¥¤",,Negative,
5244,barobhatarir mto ghure beraben ar blei dosh sala dalaler dl bancude,,Negative,
5245,biyer puurbe shariirik obadh oboidh mela mesha sei mhilar jnj er ceye bhdr bhasha ki hte pareà¥¤,,Negative,
5246,stj blle dosh??? ei meyetar sathe tar smprk chiloà¥¤ tader mdhje shariirik smprk hte pareà§· kintu ei meyeta seta à§® mas pre dhrshner obhijog tuleche,,Negative,
5247,dushcritra na hle pr purusher sathe bichanay keno gel nijer icche puron krte giye onj jnke dosharop krche,,Negative,
5248,"biyer age joubik cahida metabe, ar à§®/à§¯ mas pr smprke tana pra lagle blbe dhrshn..! take dushcritra blay opradh hye geche..!",,Negative,
5249,njà¦¼ mas pr mithja mamla dite parb kintu kichu bla jaibo na eta kon dhrner ktha ektu kmi blche ore aro beshi bla ucit,,Negative,
5250,dushcritr nariike ki blbe tini to smman diye bleche dushcritraà¥¤ onader baishâ€j onujayii beishâ€ja bla ucit chil,,Negative,
5251,je nari biyer age sbdiyedey take ki blbe bicar krle duui jner bicar krben ek hate tali bajena,,Negative,
5252,tumi jdi amake nij theke deo tahle ami ken nebo na ei sb abal marka sangbadik ar kichu bllam na aisiti mamla htepare,,Negative,
5253,"tumi amake blle smsja nai, ar nijer critr ettai kharap tbuo shudhu matr critrhiin blle jble ken??? critrban age hi , tahle shunbe na critrhiin!",,Negative,
5254,accha se bleche dushcritrahiin à§· kintu asle dushcritra hbeà§·are se to aslei dushcritraà§·ete sangbadiker et jbala kjan bhai,,Negative,
5255,"are tui o to dushcritra,,,,amar mne hcche tui o biyer age ekadhik cheler sathe bichanay gechis,, ar seita tor kache critrban mne hjà¦¼eche,,,, beshjar ki ar blbo",,Negative,
5256,"tahle dushcritra shbdti obhidhane ache keno jdi bla-i na jay apnara saradin baler alap krte paren,ki jen kbir à§ª khlipha niye birup mntbj krte paren sb thik ache,kintu bhipi nur kichu blle smsja,bhndami ar kt",,Negative,
5257,"critr hiin,shrm ljja to nai à¥¤mithja mamla chihchih chihchih à¥¤abar chaphai gay à¥¤prshasner dà§ƒshti akrshn krchi jthajth bjbstha grhn krben ei hijla der biruddhe à¥¤",,Negative,
5258,tini ken ekjn mhilake dushcritr blte parbe na jdi se dushcritr mhila hjà¦¼,,Negative,
5259,ei narii badira etodin kothay chilo? eker pr ek dhrshne tara prtibad janate bhule gechilo naki hatur bjthay rajpthe aste pareni?,,Negative,
5260,"pulish naki asamider khunje pajà¦¼naà¥¤ bishb bidjaljà¦¼ er chatrii eka onshn krcheà¥¤ dekhar keu nei,,,,,",,Negative,
5261,jdi sei meye dushcritra hy tahle ken bla jabe na?,,Negative,
5262,"bhai apnara bhal kre shune thakben tini jkhn dushcritra ble tkhn kichuu ktha omil ache, sb idit kraà¥¤",,Negative,
5263,kauke bjaktigt sbarth orjn krar jnj agat krle sei onek kichu blbe sbabhabik,,Negative,
5264,tomra aposh kre kaj krba ar pre blba dhrshnà¥¤ ki sundr critrer odhikarinii tomraà¥¤,,Negative,
5265,"am khailam, jam khailam aro khailam lici, jadughre jtn kre rakha hok ei sangbadiker 'bici'",,Negative,
5266,are dsh mas age blenni ekhn ken bll bishjà¦¼ta ektu bojhar ceshta krun,,Negative,
5267,onek din pre nariibadiira aoyaj tulcheà¥¤,,Neutral,
5268,"ei drshn ghtnajà¦¼ obshji tuist ache, eta ubhjà¦¼ pkshe bhalo kre blte parbe stj ghtna keu blche na",,Neutral,
5269,"erpr narii odhikarer name ktha blle juta diya pidamu,ekta andolne toder painayà¥¤ tora cao ratre obadhe bicrner odhikar,ekjn nariir odhikar sngrkshne toder kkhni paoya jaynià¥¤",,Negative,
5270,toder mto nastider bicar ek din ei banglar matite keu par pabi na kthata mne rakhish... ekhn smy ache bangladesher muslimra ekbar jdi toder birudde ekshn ney tahle palabaro jayga khuija pabi na,,Negative,
5271,"ljja to apneder lagar ktha, ekta narii ki bhabe biyer age ek jn puruser sathe shuil",,Negative,
5272,deshe nariider sman odhikar ache tai ble ekjn narii chy jn purusher sman hy kemne re bhai ektu bujhan to,,Negative,
5273,je kharap take kharap bla dosh naà¥¤à¥¤ judi tay judi na ht tahle dhshke phasir dabite pushra dabi janatnaà¥¤ pushra judi pusher phasi cayte pareà¥¤ tahle meyeke kharap bla oprad na,,Negative,
5274,"ducritra blay nariibadira kshepe gel,, jkhn mhilader ke ulngg kre rnijatn kra hy tkhn ken cup thake",,Negative,
5275,cheler bari dayat khaye melamisa kore moja pay corirohin bolle dosh hoy,,Negative,
5276,deshe sht koti taka duurniiti kra hcche ta niye eisb hlud sangbadik gulo kon sngbad prcar kre na?,,Negative,
5277,"jtsb phaltu tkshoà¥¤ prem krben, lncer kebine bhrmne jaben, dhrmiiy onushasn birodhii kaj krbenà¥¤ prisheshe smprk na tikle dhrshner mamla krben !! ki cmtkar, sb dosh purusher, nariike kon dosh deya jabena, kichu bla jabenaà¥¤",,Negative,
5278,kukure baccar gaye lageà¥¤ ei sb upsthapikare ken je ktha blte dey,,Negative,
5279,ptita-der ptita blle o ki nariir prti oshrddha hbe phjns,,Negative,
5280,amra to jani geyanira sb smjà¦¼ stjer sndanii hy era asle ki bujhe nen prer ta bujhe nen era mithjar sndni bujhen to,,Negative,
5281,ny mas age akam kreche tao abar aposhei se duurcritra na ki? ei sb andlon kre nuurke thamano jabe naà¥¤,,Negative,
5282,ei kuttar tibhi magiedr niye jmaiche mela tader magibaji kam chara ar kon kam nai ei sb kyta kukur jnma,,Negative,
5283,cipa glite na giye cipay dhukalo kemne setait bujhte parchinaà¥¤lnse manusher bire manush mre esb ki kyà¥¤,,Negative,
5284,tora jkhn mithje obhijoge cheleder critrhiin banas tkhn kichu hy na ar chelera bllei dosh,,Negative,
5285,"sangbadikera pagl tumara ja bl ta bhalo,,,, are batpar tomader o ma achet, kundin ekta nijer jibn niye nijer ijjt niye kta blbe, jdi tumra jdi bis sach kr ta hle mne krbo,tuà§ƒmaro bhunra o parbe asakri,,",,Negative,
5286,apnara sngbaddik ki?? bhabteo kharap lage meyeder doshgula nara cara den na chelerai kharap?? meyerai bhalo?? ektu bhaben na apnara,,Negative,
5287,"tini jdi take dushcritra blei thake tahle seta to stjiià¥¤ se oboidh smprk kreche, tai meyetike dushcritra blechen, seta opradh kiser?",,Negative,
5288,dushcritr mejà¦¼eke dushcritr na bla hlo bejà¦¼adbi oteb jara kharapke kharap blbe na tarai hl muult dushcritr,,Negative,
5289,"tomar duniyar jt behayapna aache ta krbe, tate kon dosh nei,tini dushcritra blle doshà¥¤",,Negative,
5290,ekjn narii bina prmane purush ke dhrshk banalo ta niye keno ktha bla hy naà¥¤ asle eder ghre baba ma ba sbamii ache ble mne hy naà¥¤,,Negative,
5291,tar bktbj shesh prjnt shonar drkar chil se ki blte caichile seita bujhte hbe majhkhan theke ektu shune tarpr mntbj kra jabe na jar sathe age ghoraphera kre take dhrshner mamla dejà¦¼ kemne er kon karn ache obshji seta khunjun tarpr ke riport krun,,Negative,
5292,eker pr ek dhrshn hiteche nariibadiira kothajà¦¼ chil etdin kauke to kondin ei bishjà¦¼gulo nijà¦¼e ktha blte dekhini,,Negative,
5293,bah bah nari badi tuder ljja eto beshi keno mukh diye blle tuder ljja lage ar pent khulle tuder hush thake na,,Negative,
5294,sbicchay ekjner bichanay giye ratkatabe skale uthe abar tar biruddhe dhrshner mamla dibe etato obshâ€ji critrhiin meyer kajà¥¤,,Negative,
5295,meye nijer cahida metanor jnj shuye prte pare ar kon kichur karne smprk nsht hye gele se dhrshk hye jabe bah icchakà§ƒt bhabe keu shuye prle setake dhrshn blena jdi shasti hy tahle dujneri hbe,,Negative,
5296,nurer pichone lege labh hbe na toder aro abba ra mathe neme geche,,Negative,
5297,"tthakthit nariibadii ei mhila gulo shudhu ke kake dushcritra bleche ei nijà¦¼e soshjal midijà¦¼ajà¦¼ tolpadà¦¼ shuru kre , kintu prtidin mejà¦¼eshishu bacca theke shuru kre à§®à§¦ bchrer bà§ƒddha mhilara ohrh bangladesher anace-kanace dhrshit hcche tate tader kon kichu jajà¦¼ ase na ,stjii selukas à¥¤",,Negative,
5298,ekjn narii jdi bhal hy tar mrjada phereshtader upre kintu mnd hle se iblisher ceyeo nimnmaner hyà¥¤,,Negative,
5299,ei gabhii gulake pabnay niye unnt cikitsa kra huk? eder karnei nsht hy hajaro cheleder jiibn?,,Negative,
5300,"ja blche stj to blche, eta niya eto natk kre muul ghtna gula aral krar ceshta kre labh nai, manush ekhn bojhe, tomader midiyar rngg tamsa manush ar khai naà¥¤",,Negative,
5301,narii jdi kapdà¦¼ khule khaojà¦¼ai dejà¦¼ tahle take ki dushcritr na ble sucritr blbe sbjà¦¼ngsmpuurn bibek jar ache se kkhno blte parbe na,,Negative,
5302,"ptita giri krle jat jajà¦¼ na, ptitare ptita blle jat jajà¦¼ à¥¤ bibekhiin acoda sangbadik, eder theke rastar kukuro bhalà¥¤ noitikta mnushjtb bikri kre sangbadikta krte ascheà¥¤ eder dekhle mukher ek gada thu ase",,Negative,
5303,ei nari netrira ghre bse bal chireà¥¤ nuruà¥¤ny mas age dujner smmtite kaj krche mja dujnei paicheà¥¤ tbe purus ken doshi hbeà¥¤,,Negative,
5304,"o krba beshjagiri? jkhn tkhn jar tar sathe shuite shrm lage na, ar dushcritra bllei ga jbleà¥¤",,Negative,
5305,ami blb meyeti kharapà¥¤ sbarther jnj ei gulo kreà¥¤tkhn mne hy nijer iccha kre chilà¥¤ekhn pabe na ble ei gulo krchenà¥¤ nariider ami smman kri kintu kichu kharap nariider karne sb nariider klngk hcche,,Negative,
5306,tini to oi meyeke tac kre nai tahle take niye eto tanatani kenà¥¤eta purush nirjatner aine meyetake grephtarer dabi janaià¥¤ mithâ€ja obhijog kra ta br opradhà¥¤ tahle osbhjta bere jabeà¥¤,,Negative,
5307,"lokjn blabli kre, tibhi midijà¦¼ar kichu krmii take kono na konobhabe, hejà¦¼ prtipnn dosharop krte canà¥¤",,Negative,
5308,bijà¦¼er ktha dijà¦¼e melamesha kreekhn ktha na rakhle ki sei bektiti opradhii nakii nishpap? keu janale bhalo hbeà¥¤,,Negative,
5309,kjano blte pare na critrhiin ke to critrhiin blbei..dinke jemn sbai din ble ar rat ke ratr na blle mithje ktha hye jay thik tai bidr:ghuuti kyek ptita ache tader ke oti drut ptitalye pathano hok,,Negative,
5310,biyer prtishruti dile ki shariirik smprk boidh? e prshn nariibadiider kacheà¥¤dyakre uttr deben,,Negative,
5311,jara mntbj krche tar pksheà¥¤tader ke blchi tini jdi srkarer pkshe ktha blt tahle apnara tarbipkshe ktha bltenà¥¤ etai apnader mansiktaà¥¤,,Positive,
5312,"take jemn ei meyeti dhrshn karii blar odhikar ache, temni tar o sei odhikar thakte pare dushcritra blarà¥¤",,Negative,
5313,dujn parsprik smmtir bhittite ghtna ghtajà¦¼ ar jhamelajà¦¼ pre prshasn!! ken re bhai ? prshasner eprubhal niye esb krechen?? duitare i thaprano ucit!! dui tai phaul!,,Negative,
5314,"niljja behaiyar dl gla dri diye mr,,,et guli kment ekti kment toder pkshe nei,,tar preo behaiyar mt prdar samne ases,,,",,Negative,
5315,jkhn ekta mhilake ulngg kre bhidio chara hlo tkhn era kothay chil?? eder karnei desher ei obsthaà¥¤ eder ktha shunteo ghà§ƒna hy!,,Negative,
5316,"biyer age shaririik smprk kra ki su-critrer kaj ? eta ki samajik,dhrmiiybhabe ghà§ƒnj opradh ny ? jdi emn kaj keu kre se chele ba meye take,taderke critrhiin blata kon dosher ny",,Negative,
5317,"biye agei je narii premiker bichanay sbad niyeche ble sbiikar kreche ,take apni ki blbenà¥¤blun to edesher kt jn meye e rkm kaje jrit?",,Negative,
5318,"ekjn nariike dushcritra blate tomader shriire bish sncarit hyteche,,,jkhn deshe eto nariike drshn kra hcche tkhn tomra ki thako?",,Negative,
5319,didi amar prshn hlo ekti meye biyer age kibhabe ekta cheler ba odhik cheler bicanay jay?,,Negative,
5320,nij icchay nijer deh bileye diye rastay namche bicar caite sei meyeke critrhiin dushcritra bla dosher kichunaà¥¤mja nila à§¨ jne ar bicai caitecho hajar loker kacheà¥¤,,Negative,
5321,pthe ghate anache kanache akam krba duurcrie blle ghaee aghat lageà¥¤lebncos khaite bhali lage bnibna na hile lebncoser malik bhalana,,Negative,
5322,ei smst tthakthit critrhiin nari badider kache oboidh bhabe sharerik smprk kra ebng bichanay jaoya jayej tai era dushcritr narir pksh niyeche kintuu era drshner biruddhe ktha blena eder mt dushcritrder biruddhe ktha blle tkhn eder cetna khara hyejay,,Negative,
5323,"ekjn dhrshkke jemn dhrshnkarii bla jay,tahle ekjn critrhiin meyeke dushcritra bla jabe na ken??aj amader smajer et obkshjà¦¼ stji ktha blar br obhab,,,",,Negative,
5324,"apa sbiny onurodh krchi,, ei meyer saport ken kren, ei meye kharap, ar oi cheleo kharap, apnara sudhu oi cheleke ken, dusi blte cacchen,",,Negative,
5325,upsthapika narii e onek bdà¦¼ maper beshsa eder juta marleo ljja hjà¦¼ na,,Negative,
5326,dekhtechi amader desher nariibadiira bangladeshke thailjand bananor prrocna krcheà¥¤amar ektai prshn critrhiin kara?,,Negative,
5327,ptita hotele gije taka kamate pare mukh becner drkaki camra becle onek taka kmate parbe,,Negative,
5328,"se puro nariijatke dushcritra bleni, se ekjn critrhiin meye dushcritra blecheà¥¤",,Negative,
5329,"sadharn manush ki blte cay seta ekhaner kmentgulo prlei bojhajay,, sahs thakle laibhe ei kment gulea dekhan...!!!",,Negative,
5330,"jorpuubk doihik smprk krle dhrshn hyà§· e meye nijei lncer kebine giye melamesha kreche, jdi oyada bhngg kre thake tahle prtarnar obhijog ante pareà§· dhrshner obhijog jouktik nyà§·",,Negative,
5331,"ami mne kri ei skl rendi der jibnt pute deoya ucit matir nice, nijer iccay kharap kaj krbe pre dhrshner mamla kre",,Negative,
5332,o! tomader shriir jake khushi take debe ar dushcritra blelei nariir prti kharap bihebh hyà¥¤ ashcrj hye jay era kon dhrner shikshit?,,Negative,
5333,narii dosh krte parbe tar opr dosh capate parbo na keno,,Negative,
5334,khaiya daiya kam nai????apnara kon grh theke aschen,,Negative,
5335,"tar bktbj ke ghire ttha kthit nariibadider culkani,othc narike jkhn bibstr kra hyechil tkhn tara ki chilà¥¤à¥¤",,Negative,
5336,meyeti ekhno janena kichudin pre tar obsthao bjbhà§ƒt tisju peparer mtea hbeà¥¤,,Negative,
5337,je nariir ktha ekhane bar bar astecheà¥¤asle se kkhno narii hte pare naà¥¤tar biruddhta kra nindniiy à¥¤,,Negative,
5338,kharapke kharap blte parbo naà¥¤ curke cur blte parbo naà¥¤ eta mgher mulluk hye gecheà¥¤,,Negative,
5339,"dushcritrar pkke sapi ar ek dushcritray geye thake, jemn skl prjaye jemn durniitibacher jnj durniiti thekano jacche na à¥¤",,Negative,
5340,sbicchajà¦¼ bichana grm kra ptitar kaj manushke phansanor jnj kkhno saphai blben na hjà¦¼toba ekdin ei saphai gajà¦¼ apni nije paren,,Negative,
5341,toder jnj jotar dam bedà¦¼eche karn sbai ekhn jota kineche toder jota peta krar jnjà¥¤,,Negative,
5342,oi dushcritta mhilake rimande niye dim therapi deoya hok tate sb kichu beriye jabe,,Negative,
5343,"tthakthit nariibadii ebng narii badiinira,raee pr puurush o pr narii chara ghuumate pare na, othc diner alote tarai mha sadhuur mto nariir pkshe, banii prcar kre, hay re bhndami!!",,Negative,
5344,à§§à§¦à§¦ bar blte pare ekjn deh bjbsayi ke deh bjbsayi blte smsja kothay?,,Negative,
5345,critrhiin nariike dushcritra bla jabe na ken? baro batari hle blatai sbabhabikà¥¤,,Negative,
5346,"tipoyaliira eto din kothay chilo silete, begmgnje jkhn dhrshn hlo?",,Negative,
5347,ei nariibadii mijà¦¼e tumi tomar kthata sthikbhabe upsthapn krte paroni tomader sajano kthagulo ekhane blchoà¥¤ sthikbhabe upsthapn kro je mejà¦¼e dhrshita ktha blche se mejà¦¼e to oi cheler sathe age thekei bhab labh chil tar mdhje ebng se onek kichu kreche tar bhaijà¦¼er kthate bibhinnbhabe seta prmanit hjà¦¼eche setake bishleshn kro tarpr tumi e dhrner nongra bishleshne jacch ken?,,Negative,
5348,jara bhashman ptita taderke dushcritra blbe na to ki blbe?,,Negative,
5349,"ei lal tip guloi ajke deshtir obstha à§§à§© ta bajiye rekhecheà¥¤ ekti meye nij icchey biyer age seks e lipt hyeche se ki kre critrbtii hy? take critrhiin blecheto sthik tai tule dhra hyeche, tar pkshe narii smaj jay ki kre?amar bon hle sule criye martam, obhdr, brbr, beyadb ei narii ke ainer aotay ana hok, manushke hyranii chara ar kon kam naià¥¤ tibhi midiyagulao ki oi opradher pkshe?",,Negative,
5350,je ei critr hin nariir pkshe ktha blbe seo ekjn critr hin nariià¥¤ beshsar pksh beshsai nite pare balo kono manush beshsar pksh nei na,,Negative,
5351,ljja chadà¦¼a manush gula.. desheto drshn hlo tader kon khbr nai... se ki blche eta nijà¦¼e ekhn tader mathabjtha,,Negative,
5352,apni onjay krben ar ami stj ktha bllei dosh e kon juge bas krtechi!! onjay kariir onjayer biruddh ktha bla jabe na??,,Negative,
5353,"narii nirjatn o dhrshner smjà¦¼ tora kothajà¦¼ thakisà¥¤ ,,,???",,Negative,
5354,"narii hlei ki satkhun maph, jkhn subidha bhog krbe tkhn hasi makha chbi, ar subidha kme gele kanna, erkm subidhabadii keer ceye bhal ki ar bla jay,à¥¤",,Negative,
5355,"ei nariibadii gulo kmn kichu cehara , era smajer nipiidà¦¼it kono nariider pashe dandà¦¼abe na,, eder kaj hlo shudhu matr ekjn samajik bjktitbke ku ckre pencano,,, era asle sbhj smajer jnj ekta atngk ,,",,Negative,
5356,ekà¥¤dushcritra narii na ble dushcritra mhila blle asha kri nariike osmman kra hbe naà¥¤duià¥¤tbe ki lmpt blb?sadake sada ar kaloket kalo blthei hbe tai na?,,Negative,
5357,narii karo sathe mishbe ki mishbe naà¥¤ kothao jabe ki jabe na eta tar sbadhiinatar bjaparà¥¤jnab- apni je emn bktbj diyechenà¥¤ apnar bu ba bonke ki thik ettuku sbadhiinta diyechen?,,Negative,
5358,sadharn ny onek bodbarao bujhte parchen na bishyti ki!,,Negative,
5359,je dushcritar kaj krbe tar kono dosh neyà¥¤ dushcritrake dushcritra bllei doshà¥¤ki ajb desh achi?,,Negative,
5360,"era sb phultlar malà¥¤ eto din deshe eto dhrshn hlo tkhn tara kothay chilo tini jkhni kichu blche tkhni sejeguje cle aiche,,, ,beshjar dl",,Negative,
5361,"tomaderke durcritra bla aslei thik hyni,,,tomaderke bessa,,, ba klgal bla ucit chilo,,,ejnj take tomra dhnjbad janate paro, ba uphar dite paro,,,",,Negative,
